Node	OutDegree
89340	1.0
89343	1.0
89345	2.0
89347	2.0
89349	1.0
89350	1.0
8935	1.0
89355	1.0
89359	1.0
89362	1.0
89365	3.0
89366	1.0
89367	2.0
89369	1.0
89370	1.0
89371	1.0
89373	1.0
89375	2.3333333333333335
89376	1.3333333333333333
89379	1.0
89383	1.0
8938	1.0
89384	1.0
89385	1.981818181818182
89386	1.0
89388	1.0
89389	1.0
89391	1.0
8939	1.8
89394	1.0
8939	2.0
89396	1.0
8939	2.0
89397	1.3333333333333333
8939	1.0
89398	1.0
89399	1.0
89401	1.0
89402	1.0
89404	1.0
89406	1.0
89407	1.0
89409	1.0
8941	2.0
89412	1.0
8941	1.0
89415	1.0
89417	1.0
89418	1.0
89419	1.0
89421	1.0
89422	2.3333333333333335
89423	1.0
89424	1.0
89425	2.0
894	1.0
89428	1.0
89429	1.0
89430	1.0
89431	1.0
89433	2.0
8943	1.0
89435	1.0
89438	1.0
89439	1.0
89440	1.0
89442	1.5
8944	1.0
89444	1.0
8944	1.5
89448	2.0
89449	1.0
89451	2.0
89452	4.0
89453	2.0
8945	1.0
89454	1.0
89458	1.0
89459	1.0
89461	1.5
89462	1.0
8946	2.0
89464	1.0
89465	1.0
89467	1.0
89468	1.0
89471	1.0
89472	1.0
89473	1.0
89474	1.0
89476	1.0
89478	1.75
89479	2.3333333333333335
89481	1.25
89483	2.0
8948	1.0
89484	1.0
89489	1.0
89490	4.0
89492	1.6666666666666667
8949	1.0
89496	1.0
89499	2.0
89500	1.0
89501	2.0
89503	3.0
8950	1.0
89504	1.5
89508	3.0
89510	1.0
89511	2.0
89512	1.0
89514	1.0
8951	2.0
89516	1.0
89518	1.0
89519	1.5
89520	1.0
89521	1.0
89522	1.25
89523	1.0
8952	1.0
89524	1.0
89526	1.0
89531	1.0
8953	1.0
89532	1.5
89533	2.0
89534	1.0
89535	1.0
89537	4.0
89541	1.5
8954	1.0
89543	2.0
8954	1.0
89545	1.0
89547	3.0
89548	1.0
89550	1.0
89551	1.5
89553	1.0
8955	1.0
89554	1.0
89556	1.0
89557	2.5
89558	1.0
89559	1.0
89562	1.0
89563	1.0
89564	2.0
89570	2.0
8957	1.0
89572	1.0
8957	1.5
89573	1.0
8957	1.6666666666666667
89575	1.0
89576	1.0
89577	1.0
89580	1.0
8958	1.0
89582	1.0
8958	1.8
89584	1.0
8958	1.0
89585	1.0
8958	1.0
89586	1.0
8958	1.2
89588	1.0
89589	1.0
89594	1.0
89595	2.0
89597	1.0
89599	1.0
89600	1.0
89601	3.0
89603	1.0
8960	1.0
89607	2.0
89609	2.0
89613	2.6666666666666665
8961	1.0
89617	1.0
89618	3.0
89621	2.0
8962	1.0
89623	1.0
89625	1.5
89626	2.0
89628	1.0
89629	2.0
89632	1.0
89633	1.6666666666666667
8963	1.0
89634	2.5
89636	1.0
89637	1.0
89639	1.5
89640	1.5
8964	1.0
89645	1.0
89646	1.0
89647	2.0
89649	3.0
89650	1.0
89651	1.0
89652	2.0
89653	2.0
8965	1.0
89654	4.0
89655	2.0
89657	2.0
89658	2.0
89660	1.0
89661	1.0
8966	1.0
89665	1.0
89669	1.0
89670	1.0
89671	2.0
89672	2.0
8967	1.0
89675	2.0
89677	2.0
89679	1.0
89682	1.6666666666666667
89683	1.0
89686	1.0
89690	1.0
8969	1.0
89696	1.0
89697	1.0
89699	1.0
89701	1.0
89703	2.0
8970	1.0
89707	1.5
89708	1.0
89710	1.0
89711	1.0
89713	1.0
8971	1.0
89716	1.0
897	1.0
89717	1.0
89718	1.0
89719	1.5
897	1.0
8972	1.0
89721	1.0
89722	1.0
89724	1.0
89725	1.0
897	1.0
8972	1.0
89727	2.0
89729	2.0
89733	1.0
8973	1.0
897	1.0
89734	2.0
897	1.5
89736	1.0
89737	1.6666666666666667
89738	3.0
89739	1.0
89740	1.0
8974	1.0
89742	1.0
8974	1.0
89744	1.0
89746	1.0
89748	1.0
89750	1.0
89751	1.0
89752	1.0
8975	1.0
89754	1.0
89755	1.0
89756	1.0
89757	1.5
89758	2.0
89760	1.0
89761	1.0
89762	1.0
8976	1.0
89765	1.0
8976	1.0
89768	1.0
89770	2.3333333333333335
89771	1.0
89772	1.0
8977	1.0
89774	2.0
89776	1.0
8977	1.0
89778	1.0
89780	1.0
89783	1.0
8978	2.0
89786	1.0
89787	1.0
89789	1.0
89790	1.0
89793	2.0
89795	1.0
89798	1.0
89799	2.0
89801	2.0
89803	1.0
8980	1.0
89804	1.0
89806	1.0
89807	1.0
89810	2.0
8981	1.0
89812	2.0
89815	1.0
89816	1.0
89818	2.0
89820	1.0
89822	1.0
89823	1.0
8982	1.0
89825	1.0
89826	2.0
89828	1.0
89829	1.0
89830	1.0
89831	1.0
89832	1.0
89834	1.0
89835	1.0
89837	2.0
89838	2.0
89839	1.0
89840	1.0
89841	1.0
89843	2.0
8984	1.0
89846	1.0
89847	1.0
89848	1.0
89850	1.0
89852	1.0
89853	2.0
89855	1.0
89857	1.0
89858	1.0
89859	1.0
89862	1.0
8986	1.0
89864	1.0
89865	1.5
89868	1.0
89870	1.0
89872	1.0
89873	1.0
8987	2.5
89875	1.0
8987	2.0
89876	1.0
89879	2.0
89881	1.0
89883	2.0
8988	1.0
89884	1.0
89887	1.0
89888	1.6666666666666667
89889	1.0
89890	1.0
89891	1.0
89893	1.0
8989	1.0
89896	1.0
89897	1.0
89899	1.0
89900	2.0
89901	2.0
89903	2.0
8990	1.0
89905	2.0
89907	1.0
89911	1.0
8991	1.5
89914	1.0
89915	1.0
89916	1.6
89919	1.0
89922	1.0
89923	1.0
8992	1.0
89925	1.0
899	1.0
89927	1.0
89929	1.0
89930	2.0
89932	1.0
8993	2.0
89939	1.0
89942	1.0
89943	2.0
89945	1.5
89947	1.0
89948	1.75
89949	1.0
89951	3.0
89952	2.0
89954	1.0
89956	1.0
89957	1.0
89959	2.0
89961	1.0
89962	1.0
8996	1.7272727272727273
89964	1.0
89965	2.0
89969	1.0
89970	1.0
89971	1.0
8997	1.6666666666666667
89973	3.0
8997	1.1666666666666667
89975	1.0
89976	1.6666666666666667
89977	1.0
89978	2.0
89981	1.5
89983	1.0
89984	1.0
89985	1.0
89987	1.0
89988	2.0
89990	1.0
89991	1.0
89992	1.0
89993	1.0
8999	1.0
89995	2.0
8999	1.0
89997	1.0
89998	1.0
89999	2.0
90001	1.0
90004	1.0
90005	1.5
90006	2.0
90007	2.0
90010	1.0
90012	1.0
90013	1.0
9001	1.0
90014	1.0
90015	1.0
90016	2.5
90018	1.0
90020	1.0
90021	1.0
90022	1.0
90024	1.0
9002	1.0
90025	1.2
9002	1.0
90026	1.0
90027	1.0
90029	1.0
90031	1.0
90032	1.0
90033	1.0
9003	1.0
90037	1.0
90038	1.0
90041	1.0
90044	1.0
90045	1.0
90046	1.0
90049	1.0
90050	2.5
90051	1.0
90053	1.0
9005	1.0
90055	1.0
90056	1.0
90059	3.0
90060	1.0
90061	1.0
90062	1.0
90063	1.0
9006	1.0
90065	3.0
90068	1.0
90069	1.125
90070	1.0
9007	1.0
90074	1.0
90076	1.0
90077	2.0
90078	1.0
90079	1.0
90080	1.0
90082	2.5
90083	1.0
9008	1.0
90086	1.0
90087	2.0
90088	1.0
90089	1.0
90091	2.0
90092	1.0
9009	1.0
90096	1.6666666666666667
90097	1.0
90098	1.0
90099	1.0
90102	1.0
90103	2.0
9010	2.0
90105	1.0
90106	1.0
90107	1.0
90109	1.0
90111	1.0
90112	2.0
90114	1.0
90115	1.0
9011	2.0
90116	1.0
90	2.0
90120	1.0
90121	2.0
90122	1.5
90123	1.3333333333333333
90125	1.0
90126	2.0
901	1.0
90128	1.0
90	2.0
90129	2.0
901	2.0
90131	1.0
90132	2.0
90133	1.0
9013	1.0
90134	1.0
90136	1.0
90137	1.0
90138	1.0
90139	1.0
90	2.0
90140	1.0
90141	1.0
90142	1.0
90143	1.0
9014	1.0
90145	1.0
90146	1.0
90147	3.0
90149	2.0
90150	1.0
90153	1.0
90155	1.0
90158	1.0
90161	1.0
90162	2.0
9016	1.0
90166	1.0
90167	2.0
90169	1.0
90170	1.0
90171	1.0
90173	1.0
90175	1.0
90178	1.0
90182	1.0
90183	2.0
9018	1.0
90186	2.0
90188	1.0
90189	2.0
90191	2.0
90192	1.0
9019	1.0
90193	1.0
9019	1.0
90195	1.0
90196	1.5
90200	2.5
90202	2.0
90203	2.0
9020	1.0
90205	1.0
90206	1.25
90207	1.0
90208	1.0
9021	1.0
90212	1.0
90213	1.0
9021	1.0
90216	1.0
90217	1.0
90218	1.0
90219	1.0
90220	1.0
90221	2.0
90222	1.0
90224	1.0
90225	1.5
90226	1.0
90228	2.0
902	1.0
90232	2.0
90234	1.0
90235	2.0
90236	1.0
90237	1.0
90238	1.0
90240	2.0
90242	1.0
9024	1.0909090909090908
90243	1.0
9024	1.0
90244	1.5
90245	1.6666666666666667
90246	1.0
90247	1.0
90249	1.0
90252	1.0
90253	2.0
90254	1.8
90255	1.3333333333333333
90258	1.0
90260	1.0
90262	1.0
9026	2.0
90263	1.0
9026	2.0
90264	1.0
90265	1.0
90266	1.0
90267	1.0
90269	1.0
90271	1.0
90272	1.4
90273	1.0
90274	1.5
90276	2.0
90277	1.0
90278	1.0
90279	1.0
90280	1.0
9028	1.0
90282	1.0
9028	1.0
90284	1.0
90285	1.0
90286	1.0
9028	1.0
90290	1.0
90292	3.6666666666666665
90293	1.0
90294	2.0
90296	1.3333333333333333
90298	1.0
90299	1.0
90300	1.0
90301	1.0
90303	2.0
9030	1.0
90307	1.6666666666666667
90308	1.0
9031	1.0
90313	1.0
9031	1.0
90315	1.0
90316	1.0
90317	1.0
90318	1.0
90319	3.0
90	2.0
90322	1.0
90323	1.0
903	1.0
90327	1.0
90328	2.0
90329	1.0
90331	2.0
90332	2.0
9033	1.0
90334	1.0
90335	1.0
90336	1.0
90337	1.0
90338	1.5
90341	1.0
90342	1.0
90344	1.0
90347	1.0
90348	2.0
90350	1.0
9035	1.0
90352	1.0
9035	2.0
90354	1.0
9035	1.0
90356	1.0
90357	1.0
90358	1.0
90360	1.5
90361	1.0
90362	1.0
9036	2.0
90364	1.0
90366	1.0
90368	2.0
90370	1.0
90372	1.0
90373	2.6666666666666665
90374	1.0
90375	1.0
90377	1.0
90378	1.0
90379	1.0
90380	1.0
90381	1.0
90382	2.0
9038	1.0
90385	1.0
90386	1.75
90388	1.0
90392	1.0
90394	1.0
90396	2.0
90397	2.0
90398	1.0
90399	1.0
90401	1.0
9040	1.0
90404	1.0
90405	1.0
90406	2.0
90408	1.0
90409	2.0
90410	1.0
90411	2.0
90412	1.0
9041	1.0
90415	2.0
90416	1.0
90418	1.0
90419	1.3333333333333333
904	1.0
90422	1.0
90423	1.0
9042	1.0
90425	2.0
90426	2.0
90427	1.0
90429	2.0
90430	1.0
90431	1.0
90433	2.0
9043	2.0
90435	1.0
90437	1.0
90438	2.0
90439	1.6666666666666667
90440	1.0
90441	2.0
90443	3.0
90444	1.5
90446	3.0
90447	3.0
90449	1.0
90451	1.0
90452	2.0
90454	1.0
90456	1.0
90457	2.0
90458	1.0
90459	2.0
9046	2.25
90465	1.0
90467	2.0
9046	2.0
90470	1.5
90471	1.0
9047	1.0
90473	2.0
9047	2.0
90474	1.0
9047	1.0
90476	1.0
90479	1.0
90480	1.0
90481	3.3333333333333335
90482	1.0
9048	1.0
90484	1.0
90485	1.0
9048	1.0
90487	1.0
90488	1.0
90489	1.0
90492	1.0
9049	1.0
90494	2.0
90495	1.5
90498	2.0
90499	1.0
90500	2.5
90501	1.0
90503	1.2857142857142858
90505	1.0
90506	2.0
90507	2.0
90508	1.0
90509	1.3333333333333333
90512	1.0
90513	1.0
9051	1.0
90515	1.0
90516	2.0
90517	1.0
90518	1.0
90519	1.0
90521	2.0
9052	1.0
90524	1.0
90525	1.0
90526	1.0
905	1.0
90527	2.0
90528	1.0
90529	1.0
905	1.0
90530	2.0
90531	2.0
9053	2.0
90533	1.0
9053	1.0
90535	1.0
90536	1.0
90537	1.0
90538	1.6666666666666667
90540	1.0
90541	1.0
90542	1.0
9054	1.5
90546	1.0
90547	2.0
90548	1.0
90549	1.0
90551	1.0
905	1.0
90553	1.0
9055	1.5
90554	2.0
90556	1.0
90559	4.0
90560	5.0
90563	1.0
90566	1.0
90567	1.0
90570	1.0
90571	1.0
90572	2.6666666666666665
9057	1.0
90575	1.0
90577	1.0
90579	2.0
90583	1.0
90585	1.0
90589	1.0
90591	1.0
90592	1.0
90593	1.0
90594	1.0
90595	2.0
90596	2.0
90598	1.0
90599	1.0
90601	1.0
90602	2.0
90603	1.0
9060	1.0
90605	2.0
90	2.0
90607	2.0
90608	1.0
90609	1.0
90610	3.0
90611	2.0
90612	1.0
9061	1.0
90614	1.0
90615	1.0
90617	1.0
90618	1.0
90619	1.0
90620	1.0
90622	1.0
90623	1.0
90626	2.0
90627	1.0
90629	1.0
90632	1.0
9063	2.0416666666666665
90633	1.0
9063	3.0
90635	1.0
90637	1.0
906	1.0
90638	1.0
90641	1.0
90642	1.0
90643	2.0
9064	1.3333333333333333
90644	2.0
90646	1.0
90647	1.0
90648	2.0
90649	1.0
90651	1.0
90653	1.0
9065	1.0
90654	1.0
90655	1.0
90656	1.0
90657	3.0
90659	1.0
90662	1.0
9066	1.0
90663	1.0
90664	1.0
90667	1.0
90668	1.0
90669	1.0
90670	1.0
9067	2.0
90675	1.0
90677	1.0
90679	2.0
90681	2.0
90682	1.0
90684	2.3333333333333335
9068	2.0
90686	1.0
90687	1.0
90689	1.0
90690	1.0
9069	6.0
90693	1.0
90694	1.0
90697	1.0
90699	3.0
90700	1.0
90702	1.0
9070	2.0
90705	1.5
90707	2.25
90708	1.0
90709	2.0
90710	2.0
90711	2.5
90712	1.0
90713	1.0
90714	2.0
90715	1.0
90717	1.0
90718	1.0
90719	2.0
90720	1.0
90723	1.0
9072	1.0
90724	1.0
907	2.0
90727	1.0
90731	1.0
90	2.0
90734	1.0
90735	1.75
90736	1.0
90737	1.3333333333333333
90738	1.0
90739	1.0
90	2.0
90741	1.2
90742	1.0
9074	1.0
90744	1.0
90745	1.0
90746	1.0
90747	1.0
90748	1.0
90750	1.0
90751	1.0
90752	1.0
90753	2.5
90754	1.0
90756	2.0
90757	2.0
90758	3.0
90761	1.0
9076	1.0
90765	1.0
90766	1.0
90767	1.0
90769	1.0
90770	1.25
90771	1.0
90772	1.0
90773	1.0
9077	2.0
90775	1.3333333333333333
90776	1.0
90777	1.0
90778	2.0
90780	5.0
9078	1.0
90785	2.0
90787	1.4
90790	1.0
90792	2.0
90793	1.0
9079	1.0
90794	1.0
90796	1.0
90798	1.0
90799	1.5
90800	1.0
90801	1.0
90804	1.0
90806	1.0
90807	2.5
90812	1.0
90813	1.0
9081	1.0
90814	1.0
90815	1.0
90816	1.0
90817	1.0
90818	1.0
90819	1.0
90820	1.0
9082	1.0
90826	1.0
90827	1.0
90828	1.0
90829	1.0
90831	4.0
90832	1.0
9083	1.0
90833	4.0
90834	2.0
9083	1.0
90836	3.0
90838	2.0833333333333335
90840	1.0
90842	1.0
90843	1.0
9084	1.0
90844	1.0
90846	2.0
90847	1.0
90848	1.0
90849	2.0
90851	1.0
90853	1.0
90854	2.0
90856	1.0
90859	1.0
90860	1.0
90	2.0
90861	1.0
90863	1.0
9086	1.0
90864	1.0
90866	1.0
90870	1.0
90871	2.5
90872	2.0
90874	1.0
90876	1.0
90878	1.0
90879	2.5
90880	1.0
90883	1.0
9088	1.0
90886	1.0
90888	1.0
90889	2.0
90890	1.0
90892	2.0
90893	1.0
9089	1.0
90895	1.0
90896	2.0
90897	2.0
90899	1.0
90900	1.0
90902	1.0
90903	2.0
9090	1.0
90910	1.0
90912	2.0
9091	1.0
90914	1.0
90915	1.0
90916	1.0
90917	1.0
90919	2.0
90920	1.0
90923	1.0
9092	1.0
90926	1.0
90927	1.0
90929	1.0
9093	4.75
90933	2.0
9093	5.5
90934	1.0
90935	2.8
90936	1.0
90937	1.0
90939	1.25
90940	2.0
90941	2.0
90942	1.0
90943	1.0
9094	1.0
90945	1.0
90948	1.0
90949	2.5
90950	1.0
90952	1.0
9095	1.0
90955	1.0
90957	2.0
90960	1.0
90961	1.0
90962	2.0
90963	2.0
9096	2.0
90964	1.0
90965	1.0
90966	2.0
90967	1.0
90970	1.5
90971	1.0
90972	1.0
90973	2.0
9097	2.0
90975	1.0
90976	1.0
90979	1.0
90980	1.0
90981	2.0
90982	1.0
90983	2.0
90984	2.0
90987	1.0
90988	2.0
90989	1.0
90992	2.0
9099	2.5
90994	2.0
90995	1.0
90996	1.0
90997	1.0
90998	1.0
91000	1.0
91002	2.0
9100	1.0
91006	1.0
91008	1.0
910	1.0
91010	2.0
91011	2.0
91012	1.0
9101	1.0
91013	1.0
9101	1.0
91014	3.0
91017	1.0
91018	1.0
91020	1.0
91021	1.0
91022	1.0
91023	1.0
9102	2.0
91024	1.0
91025	1.0
910	1.0
91027	1.0
91029	1.0
91030	2.0
9103	1.0
91034	1.0
91036	1.0
910	1.0
91037	1.0
91038	2.0
910	1.5
91041	2.0
91043	1.0
9104	1.0
91044	1.0
91045	2.0
91046	1.0
91048	1.0
91049	1.0
91051	1.0
91052	1.0
91053	2.0
91054	1.0
91055	1.0
91056	1.0
91057	1.0
91058	1.0
91059	1.0
91061	1.0
91063	1.0
91064	1.0
91069	1.0
91072	1.0
91073	1.0
91074	1.0
91075	1.0
91076	2.0
91077	1.0
91078	1.0
91079	2.0
91081	1.5
91082	1.0
9108	2.0
91085	2.0
91087	2.0
91088	1.6818181818181819
91089	2.0
91091	1.0
91092	1.0
91098	1.5
91100	2.0
9110	1.5
91103	1.0
9110	1.0
91105	2.0
91106	2.0
91108	1.0
91109	1.0
91110	1.0
91111	1.0
91112	1.0
9111	1.3333333333333333
91113	1.0
9111	1.0
91114	2.0
9111	1.0
91119	2.0
91120	1.0
91121	1.0
91123	1.0
91125	2.0
911	1.0
91	2.0
91127	1.0
91128	1.5
91131	1.0
91132	1.0
91133	1.0
9113	1.0
91134	1.5
91135	1.0
91136	2.0
91139	2.0
91141	1.0
91143	1.0
91146	1.0
91147	1.0
91150	1.0
91152	1.0
9115	1.0
91153	1.0
9115	2.0
91159	1.0
91160	1.0
9116	2.230769230769231
91165	1.0
91166	2.0
91167	1.0
91168	1.0
91169	1.0
91173	2.0
9117	2.0
91174	2.0
91175	1.0
91177	1.0
91178	1.5
91181	1.0
9118	1.0
91183	1.0
91185	1.0
91187	1.0
91188	2.5
91190	1.0
91191	1.0
91192	1.0
91193	1.0
9119	1.0
91194	1.0
91195	1.0
91197	1.0
91199	1.0
91201	1.0
91202	1.0
91204	1.0
91206	2.0
9120	2.0
91208	1.0
91209	1.0
91210	1.0
91211	2.6666666666666665
91212	2.0
91213	3.0
9121	4.0
91215	1.0
91217	1.0
91219	1.0
91221	1.0
91223	1.0
91224	1.0
91225	1.0
912	1.0
91228	1.0
91229	1.0
91230	1.0
91232	2.0
91233	1.0
91234	1.0
91236	3.0
91237	2.0
91238	1.0
91240	1.0
91242	1.0
91244	1.75
9124	4.0
91245	1.0
91247	1.0
91249	1.0
91251	1.0
91253	2.0
91257	1.0
91258	1.0
91259	1.0
9126	3.0
91262	1.0
9126	1.0
91263	1.0
9126	1.0
91264	3.0
91266	2.0
91267	1.0
9126	2.0
91268	2.0
91271	1.0
912	1.0
91272	3.0
91273	2.0
91274	1.0
91275	1.5
91276	2.0
91277	1.0
91278	2.0
91279	1.0
91280	1.0
91281	1.0
91282	1.0
91283	3.0
9128	1.0
91285	1.0
91286	2.0
91288	1.0
91289	1.0
91290	1.0
91291	2.0
91292	1.0
91293	4.0
9129	1.0
91295	1.0
91298	1.0
91300	1.0
91301	2.0
91302	1.25
9130	1.0
91303	1.0
9130	1.0
91304	1.0
91305	1.0
91306	1.0
91308	1.0
91309	1.0
91311	1.0
91312	1.0
913	1.0
91314	2.0
91317	1.0
913	1.0
91321	2.5
91322	1.0
91323	1.0
9132	1.0
91324	1.0
913	2.0
91327	1.0
91330	2.0
91332	3.0
91335	1.0
91336	1.5
91338	1.0
91340	1.0
91341	1.0
91342	1.5
9134	1.0
91345	1.0
91346	1.0
91347	4.0
91351	2.0
9135	1.0
91352	2.0
91353	1.0
91354	1.0
91355	1.0
9135	1.0
91356	1.0
91358	1.0
91359	1.0
91360	2.0
91361	1.0
91363	1.0
9136	2.0
91365	1.0
91367	1.0
91368	1.0
91369	2.0
91370	1.0
91371	2.0
91372	1.0
91373	1.5
91374	2.0
91375	1.0
91377	1.0
91378	1.0
91379	1.0
91380	1.0
91381	1.0
91383	2.0
9138	1.0
91384	1.2857142857142858
91385	1.0
91388	1.0
91389	1.5
91390	1.0
91391	1.0
91392	2.0
9139	1.0
91396	2.5
91397	1.0
91398	2.0
91402	1.0
91403	1.0
91404	1.0
91405	2.0
91408	2.0
91411	1.0
9141	1.0
91414	1.0
91417	2.0
91418	2.0
91420	1.0
91422	1.0
91423	2.0
91425	1.0
91426	1.0
914	1.0
91427	1.0
91430	1.0
91431	1.0
91432	1.0
91433	1.0
9143	2.0
91435	1.0
9143	1.4
91437	1.0
91438	1.0
91441	1.0
91443	1.0
9144	1.0
91444	1.5
91445	1.0
91447	2.0
91450	1.0
91451	2.0
91452	2.0
9145	1.0
91455	2.2
91457	2.0
91459	1.0
9146	2.0
91463	1.0
9146	1.0
91464	1.0
91467	4.0
91472	1.0
9147	1.5
91474	1.0
91475	2.0
91477	1.0
91479	1.3333333333333333
91480	1.0
91481	2.0
91483	1.0
9148	2.0
91486	1.0
91487	1.0
91489	1.0
91493	1.0
9149	2.0
91495	2.0
91497	1.0
91498	1.0
91499	1.0
91500	1.0
91502	1.0
91503	1.0
9150	2.0
91504	1.0
91505	1.0
91506	1.0
91507	1.0
91508	1.0
91509	1.0
91511	1.0
91512	1.0
91513	1.0
91515	2.6666666666666665
91516	1.0
91517	1.0
91520	1.0
91521	1.0
91522	2.0
9152	2.0
91524	2.0
9152	2.0
91528	1.0
91530	1.0666666666666667
91531	1.0
91532	1.6666666666666667
9153	1.0
91534	2.0
91538	1.0
91540	1.0
91541	1.0
9154	1.0
91543	1.0
91545	1.0
91546	1.5
91547	2.0
91549	1.0
91551	1.0
9155	1.3636363636363635
91553	1.0
91554	2.0
91556	1.0
91557	2.5
91558	1.0
91559	1.0
91560	1.0
91563	1.0
9156	1.0
91564	1.0
91567	2.0
91568	1.5
91570	2.0
91572	1.0
91573	1.0
9157	1.0
91574	1.0
9157	1.0
91576	2.5
91577	1.0
91579	1.0
91580	1.0
91581	1.0
91582	2.5
91583	1.0
91584	1.0
9158	1.0
91585	1.0
91587	1.0
91588	1.0
91590	1.5
91591	1.0
91592	1.0
91593	1.0
9159	1.5
91595	1.0
9159	1.0
91597	1.0
91598	4.0
91599	1.0
9160	1.0
91603	1.0
91607	1.0
91609	1.5
91610	2.0
9161	1.0
91612	1.0
91613	1.0
9161	1.0
91616	1.0
91618	1.0
91619	1.0
91620	1.0
9162	1.0
91625	1.0
91626	2.75
916	1.0
91627	1.0
91628	1.0
91631	1.0
91632	2.0
916	1.0
91635	4.0
91637	1.0
91639	1.0
91642	1.0
9164	1.0
91644	2.0
91645	2.0
91648	1.0
91650	1.0
91651	1.0
91652	1.0
91655	1.0
91658	1.0
91659	1.5
91661	1.1666666666666667
91663	1.0
9166	1.0
91667	1.0
91668	1.0
91669	1.0
91672	1.0
91673	2.0
9167	2.0
91674	1.0
91676	1.0
91679	1.0
91681	1.0
9168	1.0
91684	1.0
91686	1.3333333333333333
91687	2.5
91690	1.0
91691	1.0
91692	1.0
91693	1.0
91694	1.0
91696	1.0
91698	1.0
91699	1.0
91701	1.0
91703	1.0
9170	1.0
91704	2.0
91707	1.0
91708	1.0
91710	1.0
91712	4.0
9171	1.0
91719	1.0
91720	1.0
91722	1.0
91724	1.0
91725	1.0
91726	1.0
91727	1.0
91728	2.0
91729	1.0
91731	1.0
91732	1.0
9173	1.0
91735	1.0
91738	1.0
91740	1.0
91741	1.0
91742	1.0
9174	1.8125
91744	1.0
91745	1.0
91746	1.0
91748	1.0
91749	1.0
91751	1.0
91753	1.0
9175	2.0
91756	1.0
91757	2.0
91759	1.0
91760	1.0
91762	1.0
91763	1.0
91764	1.0
91766	1.0
91767	1.0
91768	1.0
91770	1.0
91771	1.0
91773	1.0
91775	1.0
91776	1.0
91778	2.0
91780	2.0
91782	1.5
91783	1.0
9178	2.0
91784	2.0
91785	1.0
91786	1.0
91788	1.0
91790	1.0
91792	1.0
91795	3.0
91797	1.0
91799	1.0
91802	1.0
91804	1.0
91805	1.0
91807	1.0
91809	1.0
91810	2.0
91812	1.0
9181	1.0
91814	2.0
91815	1.0
91818	1.0
91821	1.0
91823	2.0
91826	2.0
918	1.0
91829	1.0
91830	2.0
9183	1.0
91834	2.0
91836	2.0
91838	1.0
91840	2.3333333333333335
91841	1.0
91842	1.0
91844	2.0
91845	2.0
91846	1.0
91848	1.0
91849	1.0
91850	1.0
91852	1.0
91853	1.5
91854	1.0
91855	2.0
91857	2.0
91859	2.0
91863	1.0
9186	1.0
91864	1.0
91865	1.0
91866	1.0
9186	1.0
91868	1.0
91869	1.0
91870	1.0
9187	1.0
91871	1.0
91873	2.25
91874	1.3333333333333333
91876	1.0
91877	1.0
91878	1.0
91879	1.5
91880	1.0
91882	1.0
91883	1.0
9188	1.0
91885	2.0
91886	2.0
91887	1.0
91888	1.0
91889	1.0
91890	1.0
91892	1.0
9189	1.0
91894	1.0
9189	1.0
91895	1.0
9189	1.0
91898	1.0
91900	2.0
91901	1.0
91902	1.0
91903	2.0
9190	2.0
91905	1.0
9190	2.0
91906	1.0
91907	1.0
91908	2.0
91909	2.0
91910	1.0
91911	1.0
9191	1.0
91915	1.0
91918	1.0
91919	1.0
91920	1.0
91921	2.0
9192	1.0
91924	1.0
91925	2.5
91926	1.0
91928	2.0
91930	1.0
91931	1.0
91932	2.0
91933	1.0
9193	2.0
91934	1.0
91936	2.0
91937	2.0
91938	1.0
91939	1.0
91940	1.0
91943	1.2
9194	1.0
91944	2.0
91946	1.0
91948	1.5
91949	1.0
91950	1.6666666666666667
91952	1.0
91953	2.6
91955	1.0
91956	1.0
91957	1.0
91958	1.0
91959	2.0
91960	1.0
91961	1.0
91962	3.0
9196	1.0
91964	3.0
9196	1.0
91965	3.0
91966	1.0
91971	1.5
91973	1.0
91974	1.0
91976	1.0
91978	1.0
91981	1.0
91982	1.5
91983	1.0
91984	1.0
91986	1.0
91987	1.0
91988	1.0
91990	1.0
91991	2.0
9199	1.0
91994	1.0
91998	1.0
91999	1.0
92000	1.5
92001	1.0
92002	1.0
92004	1.0
92005	1.0
92008	2.0
92010	1.0
92011	1.0
92013	1.0
920	1.0
9201	1.0
92015	1.0
92017	1.0
92018	1.0
92020	1.0
9202	1.0
92022	1.0
9202	1.0
92025	1.0
92027	2.0
920	1.0
9202	1.0
92028	1.0
92030	1.0
92031	1.0
92032	2.5
92033	1.0
9203	2.0
92034	1.0
92036	1.0
92038	2.0
92039	1.0
92040	1.0
92041	3.0
92042	1.0
920	1.0
92044	2.0
92045	1.0
92048	1.0
92050	1.0
92051	2.0
92053	2.0
9205	1.0
92055	2.0
92056	1.0
92057	2.0
92059	1.0
92063	1.0
92065	1.0
92069	1.0
92071	1.0
9207	1.0
92075	1.6666666666666667
92076	1.0
92077	1.0
92078	1.0
92080	1.0
92081	1.0
92082	1.0
9208	1.0
92083	1.0
92084	2.0
92085	1.0
92087	1.0
92090	1.0
9209	1.0
92092	1.0
92093	1.0
9209	1.0
92094	2.5
92096	1.0
92098	1.0
92101	1.0
9210	1.5
92103	1.0
92105	1.0
92107	2.0
92108	1.0
92109	1.0
92110	1.0
92111	2.5
92112	1.0
9211	1.0
92114	1.0
